09:29:37 [INFO] __main__: ============================================================
09:29:37 [INFO] __main__: RoadScanner v2 запускается...
09:29:37 [INFO] __main__: Установлены environment workarounds для предотвращения крашей
09:29:38 [INFO] __main__: Инициализация QApplication...
09:29:38 [INFO] __main__: Применение темы оформления...
09:29:38 [INFO] __main__: Создание главного окна...
09:29:40 [INFO] __main__: Приложение готово к работе
09:30:04 [WARNING] werkzeug: Werkzeug appears to be used in a production deployment. Consider switching to a production web server instead.
10:09:11 [INFO] __main__: ============================================================
10:09:11 [INFO] __main__: RoadScanner v2 запускается...
10:09:11 [INFO] __main__: Установлены environment workarounds для предотвращения крашей
10:09:11 [INFO] __main__: Инициализация QApplication...
10:09:11 [INFO] __main__: Применение темы оформления...
10:09:11 [INFO] __main__: Создание главного окна...
10:09:12 [INFO] __main__: Приложение готово к работе
10:09:36 [WARNING] werkzeug: Werkzeug appears to be used in a production deployment. Consider switching to a production web server instead.
10:13:23 [INFO] __main__: ============================================================
10:13:23 [INFO] __main__: RoadScanner v2 запускается...
10:13:23 [INFO] __main__: Установлены environment workarounds для предотвращения крашей
10:13:24 [INFO] __main__: Инициализация QApplication...
10:13:24 [INFO] __main__: Применение темы оформления...
10:13:24 [INFO] __main__: Создание главного окна...
10:13:24 [INFO] __main__: Приложение готово к работе
10:13:38 [INFO] core.profiler: Профилирование включено
10:14:29 [WARNING] werkzeug: Werkzeug appears to be used in a production deployment. Consider switching to a production web server instead.
10:16:49 [INFO] processing.detector_thread: [SmartSkip] Обработано: 272, Пропущено: 188 (40.9%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:16:50 [INFO] processing.detector_thread: [SmartSkip] Обработано: 275, Пропущено: 191 (41.0%), Текущий интервал: 1/2, FPS: 2.5, Cache Hit: 0.0%
10:16:51 [INFO] processing.detector_thread: [SmartSkip] Обработано: 278, Пропущено: 194 (41.1%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:16:52 [INFO] processing.detector_thread: [SmartSkip] Обработано: 281, Пропущено: 197 (41.2%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:16:53 [INFO] processing.detector_thread: [SmartSkip] Обработано: 284, Пропущено: 200 (41.3%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:16:55 [INFO] processing.detector_thread: [SmartSkip] Обработано: 287, Пропущено: 203 (41.4%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:16:56 [INFO] processing.detector_thread: [SmartSkip] Обработано: 290, Пропущено: 206 (41.5%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:16:57 [INFO] processing.detector_thread: [SmartSkip] Обработано: 293, Пропущено: 209 (41.6%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:16:58 [INFO] processing.detector_thread: [SmartSkip] Обработано: 296, Пропущено: 212 (41.7%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:16:59 [INFO] processing.detector_thread: [SmartSkip] Обработано: 299, Пропущено: 215 (41.8%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:00 [INFO] processing.detector_thread: [SmartSkip] Обработано: 302, Пропущено: 218 (41.9%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:17:01 [INFO] processing.detector_thread: [SmartSkip] Обработано: 305, Пропущено: 221 (42.0%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:03 [INFO] processing.detector_thread: [SmartSkip] Обработано: 308, Пропущено: 224 (42.1%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:04 [INFO] processing.detector_thread: [SmartSkip] Обработано: 311, Пропущено: 227 (42.2%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:05 [INFO] processing.detector_thread: [SmartSkip] Обработано: 314, Пропущено: 230 (42.3%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:06 [INFO] processing.detector_thread: [SmartSkip] Обработано: 317, Пропущено: 233 (42.4%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:07 [INFO] processing.detector_thread: [SmartSkip] Обработано: 320, Пропущено: 236 (42.4%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:08 [INFO] processing.detector_thread: [SmartSkip] Обработано: 323, Пропущено: 239 (42.5%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:09 [INFO] processing.detector_thread: [SmartSkip] Обработано: 326, Пропущено: 242 (42.6%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:10 [INFO] processing.detector_thread: [SmartSkip] Обработано: 329, Пропущено: 245 (42.7%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:11 [INFO] processing.detector_thread: [SmartSkip] Обработано: 332, Пропущено: 248 (42.8%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:13 [INFO] processing.detector_thread: [SmartSkip] Обработано: 335, Пропущено: 251 (42.8%), Текущий интервал: 1/2, FPS: 2.5, Cache Hit: 0.0%
10:17:14 [INFO] processing.detector_thread: [SmartSkip] Обработано: 338, Пропущено: 254 (42.9%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:15 [INFO] processing.detector_thread: [SmartSkip] Обработано: 341, Пропущено: 257 (43.0%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:17:16 [INFO] processing.detector_thread: [SmartSkip] Обработано: 344, Пропущено: 260 (43.0%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
10:17:17 [INFO] processing.detector_thread: [SmartSkip] Обработано: 347, Пропущено: 263 (43.1%), Текущий интервал: 1/2, FPS: 2.6, Cache Hit: 0.0%
10:17:18 [INFO] processing.detector_thread: [SmartSkip] Обработано: 350, Пропущено: 266 (43.2%), Текущий интервал: 1/2, FPS: 2.7, Cache Hit: 0.0%
